"Date of Download: 2023-12-19_01:44:56"
"Search Parameters: Data Level:all  Trait List:  Trial List:11551  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava mosaic disease severity|at harvesting|COMP:0000294","branching level counting|CO_334:0000079","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","storage root shape visual rating 1-6|CO_334:0000020","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691450","VH22-0159","","plot","6691653","202307DMF1C_tani_rep2_VH22-0159_436","2","2","436","15","18","test","","1","0","1","230","32.84375","10.51","2","42","4","1","230","3","3","0","1","15.15203636","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691451","VH22-0160","","plot","6692145","202307DMF1C_tani_rep2_VH22-0160_562","2","2","562","12","23","test","","","","","","0","","","","4","","","","","","1","",""," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691452","VH22-0166","","plot","6691781","202307DMF1C_tani_rep2_VH22-0166_588","2","2","588","13","24","test","","1","0","1","190","15","4.8","2","30","4","1","190","4","1","1","1","15.80929961","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691453","VH22-0168","","plot","6691944","202307DMF1C_tani_rep2_VH22-0168_583","2","2","583","18","24","test","","1","0","1","130","14.1875","4.54","3","34","4","2","130","4","3","0","1","13.35192308","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691454","VH22-0173","","plot","6691625","202307DMF1C_tani_rep2_VH22-0173_416","2","2","416","16","17","test","","1","0","1","150","17.0625","5.46","2","40","4","1","150","4","3","1","1","17.08132979","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691455","VH22-0174","","plot","6691797","202307DMF1C_tani_rep2_VH22-0174_560","2","2","560","10","23","test","","","","","","0","","","","4","","","","","","1","",""," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691456","VH22-0176","","plot","6692133","202307DMF1C_tani_rep2_VH22-0176_417","2","2","417","17","17","test","","1","0","1","200","26.5625","8.5","3","55","4","1","200","4","2","3","1","15.83228571","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691457","VH22-0182","","plot","6691873","202307DMF1C_tani_rep2_VH22-0182_391","2","2","391","10","16","test","","1","0","1","175","3.265625","1.045","1","8","4","1","175","1","5","0","0.25","0","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691458","VH22-0187","","plot","6691883","202307DMF1C_tani_rep2_VH22-0187_590","2","2","590","11","24","test","","1","0","1","320","2.59375","0.83","2","5","4","1","320","2","3","1","0.75","0","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691459","VH22-0189","","plot","6692090","202307DMF1C_tani_rep2_VH22-0189_324","2","2","324","24","13","test","","1","1","1","155","19.1875","6.14","1","26","4","3","250","2","3","1","0.75","21.85277512","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691460","VH22-0190","","plot","6691827","202307DMF1C_tani_rep2_VH22-0190_586","2","2","586","15","24","test","","1","2","1","105","12.3125","3.94","3","20","4","4","180","3","2","1","0.75","9.942650602","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691461","VH22-0192","","plot","6692172","202307DMF1C_tani_rep2_VH22-0192_356","2","2","356","6","15","test","","1","4","1","145","12.96875","4.15","3","22","4","1","225","4","5","2","1","8.564157303","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691462","VH22-0194","","plot","6692115","202307DMF1C_tani_rep2_VH22-0194_304","2","2","304","4","13","test","","1","0","1","200","7.109375","2.275","3","14","4","1","200","4","5","3","1","13.45899563","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691463","VH22-0197","","plot","6691721","202307DMF1C_tani_rep2_VH22-0197_499","2","2","499","2","20","test","","1","0","1","175","22.1875","7.1","5","34","4","2","175","4","2","0","1","17.86863481","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691464","VH22-0199","","plot","6691693","202307DMF1C_tani_rep2_VH22-0199_371","2","2","371","21","15","test","","1","0","1","280","19.59375","6.27","2","39","4","1","280","4","1","0","1","13.66649795","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691465","VH22-0200","","plot","6691790","202307DMF1C_tani_rep2_VH22-0200_587","2","2","587","14","24","test","","1","0","1","150","16.25","5.2","2","33","4","2","150","4","2","2","1","17.85515689","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691466","VH22-0202","","plot","6691917","202307DMF1C_tani_rep2_VH22-0202_598","2","2","598","3","24","test","","1","0","1","220","17.546875","5.615","3","34","4","1","220","4","1","0","1","13.26152198","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691467","VH22-0207","","plot","6691605","202307DMF1C_tani_rep2_VH22-0207_444","2","2","444","7","18","test","","1","0","1","215","14.90625","4.77","3","25","4","1","255","4","4","4","1","19.26683721","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691468","VH22-0213","","plot","6691734","202307DMF1C_tani_rep2_VH22-0213_332","2","2","332","19","14","test","","1","0","1","155","23.4375","7.5","2","31","4","1","155","3","2","0","1","22.50175303","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691469","VH22-0214","","plot","6691935","202307DMF1C_tani_rep2_VH22-0214_589","2","2","589","12","24","test","","1","0","1","175","8.5625","2.74","2","16","4","1","175","3","1","0","1","14.73949062","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691470","VH22-0220","","plot","6691662","202307DMF1C_tani_rep2_VH22-0220_338","2","2","338","13","14","test","","1","0","1","210","20.625","6.6","3","44","4","1","210","4","4","1","1","22.17730159","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691471","VH22-0233","","plot","6691823","202307DMF1C_tani_rep2_VH22-0233_551","2","2","551","1","23","test","","1","0","1","275","6.765625","2.165","3","15","4","2","275","2","3","","0.5","11.65837607","1"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691472","VH22-0236","","plot","6691634","202307DMF1C_tani_rep2_VH22-0236_425","2","2","425","25","17","test","","","","1","","0","","1","","4","","","","","","0.5","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691473","VH22-0237","","plot","6692098","202307DMF1C_tani_rep2_VH22-0237_452","2","2","452","2","19","test","","1","0","1","165","25.625","8.2","3","42","4","3","165","4","1","1","1","18.74813187","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691474","VH22-0238","","plot","6691988","202307DMF1C_tani_rep2_VH22-0238_434","2","2","434","17","18","test","","1","0","1","270","21.5625","6.9","2","47","4","1","270","4","1","2","1","12.50468354","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691475","VH22-0239","","plot","6691604","202307DMF1C_tani_rep2_VH22-0239_559","2","2","559","9","23","test","","1","0","1","210","23.75","7.6","3","39","4","2","210","4","1","1","1","17.42952286","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691476","VH22-0241","","plot","6691723","202307DMF1C_tani_rep2_VH22-0241_449","2","2","449","2","18","test","","1","0","1","220","20.8125","6.66","3","24","4","1","220","4","1","1","1","19.95633962","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691477","VH22-0242","","plot","6692082","202307DMF1C_tani_rep2_VH22-0242_538","2","2","538","13","22","test","","1","0","1","315","7.09375","2.27","1","12","4","","315","0","1","0","1","10.01764398","2"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691478","VH22-0243","","plot","6691603","202307DMF1C_tani_rep2_VH22-0243_346","2","2","346","5","14","test","","1","0","1","200","0","","3","22","4","1","200","4","4","2","1","19.43664336","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691479","VH22-0244","","plot","6691893","202307DMF1C_tani_rep2_VH22-0244_566","2","2","566","16","23","test","","0","0","1","240","4.59375","1.47","1","7","4","","240","","1","0","0.5","0","2"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691480","VH22-0249","","plot","6691995","202307DMF1C_tani_rep2_VH22-0249_327","2","2","327","24","14","test","","1","0","1","325","8.4375","2.7","2","20","4","1","325","2","2","0","1","9.636689895","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691481","VH22-0251","","plot","6692164","202307DMF1C_tani_rep2_VH22-0251_582","2","2","582","19","24","test","","1","1","1","140","7.5","2.4","2","20","4","2","210","4","2","0","1","4.375454545","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691482","VH22-0254","","plot","6691810","202307DMF1C_tani_rep2_VH22-0254_495","2","2","495","6","20","test","","1","0","1","160","7.34375","2.35","3","12","4","2","160","4","1","4","1","2.111806452","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691483","VH22-0257","","plot","6691942","202307DMF1C_tani_rep2_VH22-0257_342","2","2","342","9","14","test","","1","0","1","180","18.75","6","2","34","4","1","180","4","1","1","1","20.75622125","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691484","VH22-0258","","plot","6691852","202307DMF1C_tani_rep2_VH22-0258_474","2","2","474","24","19","test","","","","1","","0","","1","","4","","","","","","0.5","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691485","VH22-0262","","plot","6691862","202307DMF1C_tani_rep2_VH22-0262_459","2","2","459","9","19","test","","1","1","1","180","11.25","3.6","3","21","4","3","270","4","4","3","1","11.00027431","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691486","VH22-0263","","plot","6691937","202307DMF1C_tani_rep2_VH22-0263_401","2","2","401","1","17","test","","1","0","1","215","21.78125","6.97","2","27","4","1","215","4","3","0","1","17.24460154","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691487","VH22-0264","","plot","6692154","202307DMF1C_tani_rep2_VH22-0264_376","2","2","376","25","16","test","","","","","","0","","","","4","","","","","","0","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691488","VH22-0266","","plot","6691838","202307DMF1C_tani_rep2_VH22-0266_315","2","2","315","15","13","test","","1","1","1","170","20.71875","6.63","2","26","4","1","270","4","1","0","1","26.5","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691489","VH22-0267","","plot","6691800","202307DMF1C_tani_rep2_VH22-0267_348","2","2","348","3","14","test","","1","0","1","205","10.625","3.4","3","18","4","","205","4","4","4","1","25.43511013","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691490","VH22-0272","","plot","6692166","202307DMF1C_tani_rep2_VH22-0272_571","2","2","571","21","23","test","","0","0","1","0","4.0625","1.3","1","5","4","","0","","1","0","1","0","3"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691491","VH22-0277","","plot","6691703","202307DMF1C_tani_rep2_VH22-0277_522","2","2","522","22","21","test","","1","0","1","325","46.46875","14.87","3","37","4","1","325","3","1","3","1","14.88657895","3"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691492","VH22-0279","","plot","6691853","202307DMF1C_tani_rep2_VH22-0279_503","2","2","503","3","21","test","","2","0","1","275","31.03125","9.93","3","44","4","1","275","3","1","0","1","19.31180476","1"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691493","VH22-0280","","plot","6691972","202307DMF1C_tani_rep2_VH22-0280_509","2","2","509","9","21","test","","1","0","1","230","34.0625","10.9","4","44","4","1","230","4","1","3","1","15.62520935","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691494","VH22-0282","","plot","6692038","202307DMF1C_tani_rep2_VH22-0282_305","2","2","305","5","13","test","","1","0","1","170","8.265625","2.645","2","18","4","1","170","4","4","3","1","20.66563636","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691495","VH22-0287","","plot","6692092","202307DMF1C_tani_rep2_VH22-0287_326","2","2","326","25","14","test","","1","0","1","205","21.25","6.8","2","50","4","1","270","4","4","3","1","17.82613551","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691496","VH22-0293","","plot","6691665","202307DMF1C_tani_rep2_VH22-0293_543","2","2","543","8","22","test","","3","0","1.25","185","13.5625","4.34","3","32","4","2","185","4","1","3","1","14.03817778","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691497","VH22-0316","","plot","6691948","202307DMF1C_tani_rep2_VH22-0316_554","2","2","554","4","23","test","","3","1","1.25","140","20.625","6.6","3","33","4","2","230","4","1","1","1","17.26541547","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691498","VH22-0318","","plot","6691753","202307DMF1C_tani_rep2_VH22-0318_367","2","2","367","17","15","test","","1","2","1","130","31.09375","9.95","3","40","4","3","255","4","1","0","1","14.34415485","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691499","VH22-0319","","plot","6691788","202307DMF1C_tani_rep2_VH22-0319_530","2","2","530","21","22","test","","","","1","","0","","1","","4","","","","","","1","",""," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691500","VH22-0321","","plot","6691976","202307DMF1C_tani_rep2_VH22-0321_565","2","2","565","15","23","test","","4","0","1","230","21.09375","6.75","3","45","4","2","230","4","1","0","1","20.10574468","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691501","VH22-0323","","plot","6692086","202307DMF1C_tani_rep2_VH22-0323_546","2","2","546","5","22","test","","1","1","1","210","17.59375","5.63","4","27","4","2","275","4","1","4","1","16.5440241","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691502","VH22-0332","","plot","6692118","202307DMF1C_tani_rep2_VH22-0332_514","2","2","514","14","21","test","","4","0","1","315","12.9375","4.14","3","22","4","1","315","3","2","3","1","15.5140404","1"," (Operator: lizbethpino, Time: ), Seriously affected by herbicide (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691503","VH22-0333","","plot","6691959","202307DMF1C_tani_rep2_VH22-0333_455","2","2","455","5","19","test","","","","1","","0","","4","","4","","","","1","4","1","","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691504","VH22-0334","","plot","6692177","202307DMF1C_tani_rep2_VH22-0334_322","2","2","322","22","13","test","","1","1","1","170","28.203125","9.025","2","36","4","2","225","3","1","0","1","24.62340517","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691505","VH22-0336","","plot","6691896","202307DMF1C_tani_rep2_VH22-0336_387","2","2","387","14","16","test","","1","0","1","260","17.71875","5.67","2","28","4","1","260","4","5","3","1","9.807878359","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691506","VH22-0337","","plot","6691670","202307DMF1C_tani_rep2_VH22-0337_382","2","2","382","19","16","test","","1","3","1","95","17.96875","5.75","2","30","4","2","180","3","3","2","1","12.00744856","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691507","VH22-0341","","plot","6691718","202307DMF1C_tani_rep2_VH22-0341_460","2","2","460","10","19","test","","1","2","1","110","13.53125","4.33","2","25","4","3","235","4","4","4","1","10.73880682","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691508","VH22-0346","","plot","6692136","202307DMF1C_tani_rep2_VH22-0346_498","2","2","498","3","20","test","","1","0","1","215","9","2.88","3","16","4","1","215","4","1","4","1","19.58608961","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691509","VH22-0347","","plot","6692129","202307DMF1C_tani_rep2_VH22-0347_395","2","2","395","6","16","test","","1","0","1","290","11","3.52","3","12","4","1","290","4","5","4","1","11.3989225","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691510","VH22-0348","","plot","6692054","202307DMF1C_tani_rep2_VH22-0348_437","2","2","437","14","18","test","","","","1","","0","","2","","4","","","","","","1","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691511","VH22-0349","","plot","6691973","202307DMF1C_tani_rep2_VH22-0349_412","2","2","412","12","17","test","","1","3","1","125","26.5625","8.5","2","30","4","2","250","3","1","1","1","22.31404762","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11551","202307DMF1C_tani","202307DMF1C_tani","Augmented","1","3.2","","no","no","2023-April-04","","467","Tay Ninh","6691512","VH22-0350","","plot","6692016","202307DMF1C_tani_rep2_VH22-0350_545","2","2","545","6","22","test","","2","2","1","160","20","6.4","4","27","4","3","230","4","3","2","1","12.71556291","2"," (Operator: lizbethpino, Time: )"
